purchase_id,product_id,customer_id,purchase_date,quantity
931,19,18,2024-08-21,3
932,2,47,2024-08-17,2
933,46,9,2024-08-14,8
934,25,40,2024-08-02,1
935,24,50,2024-08-08,10
936,39,8,2024-08-18,10
937,16,44,2024-08-07,6
938,2,47,2024-08-26,4
939,16,21,2024-08-15,3
940,34,8,2024-08-29,7
941,6,17,2024-08-09,7
942,34,26,2024-08-20,10
943,3,29,2024-08-20,1
944,25,49,2024-08-28,7
945,44,30,2024-08-26,2
946,18,19,2024-08-22,3
947,3,3,2024-08-17,6
948,30,8,2024-08-25,8
949,14,35,2024-08-15,1
950,36,17,2024-08-30,10
951,8,19,2024-08-15,2
952,17,14,2024-08-20,8
953,26,46,2024-08-03,2
954,27,2,2024-08-21,6
955,21,14,2024-08-09,6
956,24,48,2024-08-05,3
957,24,15,2024-08-28,10
958,45,39,2024-08-07,9
959,30,22,2024-08-27,5
960,23,30,2024-08-19,8
961,48,1,2024-08-20,4
962,46,24,2024-08-27,5
963,40,1,2024-08-11,3
964,9,20,2024-08-25,10
965,2,16,2024-08-16,1
966,28,34,2024-08-29,1
967,12,9,2024-08-18,8
968,43,17,2024-08-30,10
969,5,48,2024-08-28,1
970,42,36,2024-08-04,5
971,44,6,2024-08-15,1
972,18,44,2024-08-19,9
973,8,30,2024-08-06,7
974,7,27,2024-08-29,2
975,17,32,2024-08-27,7
976,13,31,2024-08-31,4
977,41,38,2024-08-28,4
978,28,49,2024-08-11,7
979,33,13,2024-08-06,5
980,35,7,2024-08-06,2
981,27,24,2024-08-01,7
982,22,50,2024-08-01,4
983,19,15,2024-08-14,6
984,7,7,2024-08-26,7
985,29,15,2024-08-08,4
986,46,12,2024-08-23,5
987,28,21,2024-08-05,2
988,10,2,2024-08-29,2
989,15,29,2024-08-15,9
990,38,19,2024-08-27,1
991,9,7,2024-08-31,5
992,41,19,2024-08-06,10
993,16,33,2024-08-02,2
994,3,6,2024-08-03,8
995,19,30,2024-08-21,10
996,10,15,2024-08-29,9
997,28,48,2024-08-04,3
998,36,25,2024-08-22,2
999,40,30,2024-08-27,7
1000,35,33,2024-08-17,9
1001,45,33,2024-08-21,7
1002,12,17,2024-08-31,10
1003,17,36,2024-08-17,9
1004,22,15,2024-08-22,5
1005,48,34,2024-08-06,10
1006,10,18,2024-08-29,8
1007,20,47,2024-08-01,4
1008,26,12,2024-08-19,7
1009,39,22,2024-08-10,9
1010,40,30,2024-08-21,9
1011,2,48,2024-08-04,10
1012,21,33,2024-08-10,9
1013,13,29,2024-08-28,5
1014,17,25,2024-08-28,5
1015,34,10,2024-08-25,8
1016,22,11,2024-08-30,7
1017,15,49,2024-08-02,8
1018,4,16,2024-08-14,7
1019,26,43,2024-08-10,8
1020,21,28,2024-08-27,5
1021,23,35,2024-08-07,4
1022,39,25,2024-08-16,9
1023,28,50,2024-08-21,10
1024,24,9,2024-08-30,8
1025,11,38,2024-08-08,5
1026,20,35,2024-08-07,5
1027,12,1,2024-08-29,3
1028,31,4,2024-08-14,7
1029,1,12,2024-08-30,3
1030,5,37,2024-08-02,6
1031,33,1,2024-08-05,5
1032,48,33,2024-08-02,5
1033,37,27,2024-08-22,3
1034,36,4,2024-08-17,9
1035,9,47,2024-08-06,6
1036,7,44,2024-08-29,3
1037,36,36,2024-08-18,4
1038,22,41,2024-08-24,7
1039,10,29,2024-08-17,6
1040,30,31,2024-08-03,10
1041,39,40,2024-08-29,7
1042,47,19,2024-08-13,9
1043,30,34,2024-08-29,3
1044,42,40,2024-08-28,4
1045,22,23,2024-08-20,5
1046,8,31,2024-08-25,3
1047,36,17,2024-08-07,9
1048,20,27,2024-08-15,4
1049,9,43,2024-08-24,10
1050,36,12,2024-08-06,8
1051,23,4,2024-08-13,5
1052,13,23,2024-08-27,8
1053,49,27,2024-08-08,10
1054,14,16,2024-08-29,4
1055,24,49,2024-08-29,5
1056,3,16,2024-08-10,3
1057,12,12,2024-08-12,4
1058,34,19,2024-08-13,5
1059,9,50,2024-08-15,1
1060,29,25,2024-08-02,2
1061,8,48,2024-08-11,9
1062,26,8,2024-08-13,1
1063,34,42,2024-08-06,3
1064,45,8,2024-08-17,8
1065,13,45,2024-08-12,3
1066,5,17,2024-08-09,5
1067,19,40,2024-08-02,1
1068,41,29,2024-08-16,2
1069,17,49,2024-08-14,7
1070,36,4,2024-08-29,2
1071,35,32,2024-08-02,3
1072,18,36,2024-08-16,6
1073,33,9,2024-08-07,10
1074,12,30,2024-08-07,10
1075,27,28,2024-08-18,6
1076,37,46,2024-08-24,10
1077,41,9,2024-08-11,5
1078,31,42,2024-08-03,6
1079,17,9,2024-08-26,7
1080,48,45,2024-08-20,5
1081,47,29,2024-08-17,8
1082,43,50,2024-08-30,3
1083,2,19,2024-08-03,3
1084,44,25,2024-08-07,10
1085,36,28,2024-08-04,7
1086,46,6,2024-08-26,7
1087,8,14,2024-08-20,3
1088,39,7,2024-08-19,3
1089,46,42,2024-08-26,2
1090,7,25,2024-08-06,3
1091,36,41,2024-08-06,3
1092,20,49,2024-08-27,9
1093,19,5,2024-08-20,4
1094,2,12,2024-08-10,9
1095,2,50,2024-08-25,1
1096,33,37,2024-08-18,2
1097,1,9,2024-08-03,4
1098,23,20,2024-08-05,3
1099,4,31,2024-08-08,5
1100,24,8,2024-08-01,9
1101,4,2,2024-08-01,1
1102,32,13,2024-08-25,8
1103,11,16,2024-08-26,1
1104,33,9,2024-08-16,10
1105,11,7,2024-08-31,2
1106,30,10,2024-08-29,5
1107,20,49,2024-08-22,7
1108,42,37,2024-08-31,4
1109,13,50,2024-08-25,9
1110,7,32,2024-08-30,2
1111,3,17,2024-08-12,7
1112,29,50,2024-08-07,1
1113,15,27,2024-08-12,9
1114,21,1,2024-08-14,9
1115,29,35,2024-08-09,2
1116,16,48,2024-08-30,7
1117,30,17,2024-08-05,9
1118,18,11,2024-08-26,5
1119,11,45,2024-08-13,2
1120,18,49,2024-08-16,8
1121,28,1,2024-08-06,9
1122,43,42,2024-08-13,5
1123,28,48,2024-08-13,1
1124,46,8,2024-08-21,10
1125,31,24,2024-08-28,4
1126,3,20,2024-08-08,8
1127,16,30,2024-08-02,7
1128,14,24,2024-08-07,7
1129,33,28,2024-08-04,6
1130,6,29,2024-08-23,6
1131,22,20,2024-08-29,2
1132,38,31,2024-08-28,7
1133,6,38,2024-08-20,2
1134,28,1,2024-08-06,6
1135,2,35,2024-08-19,7
1136,24,36,2024-08-29,8
1137,21,9,2024-08-03,5
1138,14,10,2024-08-07,6
1139,46,7,2024-08-22,1
1140,41,39,2024-08-14,4
1141,12,12,2024-08-21,4
1142,17,36,2024-08-10,7
1143,47,1,2024-08-02,1
1144,31,37,2024-08-25,4
1145,11,14,2024-08-23,3
1146,27,23,2024-08-04,7
1147,42,16,2024-08-11,8
1148,10,4,2024-08-16,3
1149,7,19,2024-08-28,7
1150,27,30,2024-08-25,9
1151,29,16,2024-08-05,5
1152,47,41,2024-08-01,10
1153,28,32,2024-08-16,4
1154,16,19,2024-08-03,10
1155,21,7,2024-08-12,9
1156,39,50,2024-08-28,10
1157,32,15,2024-08-03,7
1158,38,22,2024-08-30,9
1159,7,36,2024-08-27,2
1160,2,42,2024-08-06,8
1161,16,15,2024-08-08,7
1162,19,12,2024-08-31,7
1163,47,38,2024-08-10,7
1164,17,32,2024-08-20,9
1165,42,16,2024-08-19,4
1166,48,37,2024-08-23,6
1167,14,6,2024-08-22,6
1168,47,38,2024-08-03,5
1169,1,21,2024-08-26,7
1170,46,3,2024-08-02,2
1171,21,43,2024-08-31,5
1172,7,3,2024-08-15,9
1173,20,13,2024-08-18,1
1174,12,2,2024-08-02,8
1175,36,45,2024-08-10,6
1176,9,4,2024-08-03,8
1177,11,50,2024-08-22,6
1178,28,3,2024-08-07,7
1179,21,20,2024-08-22,3
1180,24,19,2024-08-16,10
1181,44,1,2024-08-07,10
1182,47,47,2024-08-30,4
1183,38,26,2024-08-11,2
1184,49,34,2024-08-30,9
1185,40,44,2024-08-05,1
1186,28,27,2024-08-16,1
1187,4,34,2024-08-08,7
1188,10,28,2024-08-16,7
1189,20,12,2024-08-23,3
1190,28,41,2024-08-28,4
1191,15,4,2024-08-23,8
1192,10,7,2024-08-04,1
1193,6,7,2024-08-24,7
1194,19,40,2024-08-27,2
1195,11,22,2024-08-27,3
1196,26,2,2024-08-28,3
1197,12,29,2024-08-16,10
1198,30,28,2024-08-10,2
1199,39,43,2024-08-20,6
1200,6,38,2024-08-21,1
1201,17,8,2024-08-25,6
1202,17,14,2024-08-19,6
1203,18,3,2024-08-08,1
1204,9,5,2024-08-24,10
1205,7,18,2024-08-10,2
1206,17,47,2024-08-16,7
1207,44,42,2024-08-18,4
1208,8,24,2024-08-05,1
1209,42,40,2024-08-26,4
1210,40,23,2024-08-18,4
1211,5,8,2024-08-17,6
1212,2,10,2024-08-11,8
1213,35,31,2024-08-20,2
1214,40,48,2024-08-28,2
1215,2,39,2024-08-14,6
1216,23,2,2024-08-24,9
1217,37,2,2024-08-23,4
1218,3,18,2024-08-21,8
1219,38,37,2024-08-21,6
1220,35,32,2024-08-11,9
1221,1,22,2024-08-10,4
1222,44,22,2024-08-23,10
1223,7,42,2024-08-18,5
1224,8,45,2024-08-19,6
1225,18,39,2024-08-05,5
1226,8,47,2024-08-25,5
1227,45,22,2024-08-12,7
1228,43,47,2024-08-06,10
1229,18,39,2024-08-14,3
1230,23,46,2024-08-18,2
1231,19,28,2024-08-05,7
1232,42,29,2024-08-04,3
1233,24,14,2024-08-31,2
1234,39,31,2024-08-31,7
1235,25,32,2024-08-08,7
1236,31,31,2024-08-11,1
1237,33,47,2024-08-02,9
1238,19,48,2024-08-12,1
1239,13,25,2024-08-30,2
1240,23,4,2024-08-03,7
1241,9,39,2024-08-04,3
1242,37,30,2024-08-22,3
1243,21,3,2024-08-30,2
1244,12,49,2024-08-22,1
1245,35,21,2024-08-31,2
1246,26,11,2024-08-10,2
1247,32,50,2024-08-30,8
1248,45,47,2024-08-24,9
1249,16,2,2024-08-13,5
1250,47,35,2024-08-10,10
1251,38,26,2024-08-07,8
1252,29,7,2024-08-11,7
1253,14,1,2024-08-05,9
1254,26,34,2024-08-06,1
1255,2,21,2024-08-05,2
1256,44,43,2024-08-22,8
1257,22,17,2024-08-29,7
1258,36,27,2024-08-28,8
1259,33,37,2024-08-27,4
1260,28,10,2024-08-27,3
1261,43,27,2024-08-09,4
1262,39,41,2024-08-22,9
1263,2,13,2024-08-27,2
1264,29,1,2024-08-26,6
1265,27,29,2024-08-17,4
1266,37,31,2024-08-25,10
1267,16,33,2024-08-02,2
1268,43,38,2024-08-17,5
1269,21,32,2024-08-23,6
1270,33,8,2024-08-27,10
1271,32,21,2024-08-05,10
1272,9,13,2024-08-25,1
1273,18,38,2024-08-08,3
1274,29,3,2024-08-13,7
1275,21,31,2024-08-30,1
1276,32,6,2024-08-20,8
1277,14,22,2024-08-17,2
1278,10,17,2024-08-30,3
1279,6,46,2024-08-22,6
1280,33,49,2024-08-27,4
1281,7,1,2024-08-12,9
1282,12,47,2024-08-10,7
1283,4,12,2024-08-13,4
1284,6,13,2024-08-25,3
1285,32,7,2024-08-06,6
1286,27,11,2024-08-23,8
1287,23,3,2024-08-14,9
1288,36,5,2024-08-20,4
1289,5,13,2024-08-17,4
1290,9,26,2024-08-25,5
1291,9,44,2024-08-06,1
1292,6,40,2024-08-29,4
1293,33,26,2024-08-27,10
1294,19,11,2024-08-07,6
1295,45,30,2024-08-29,2
1296,4,6,2024-08-06,1
1297,44,24,2024-08-10,10
1298,9,13,2024-08-30,4
1299,49,48,2024-08-07,7
1300,28,12,2024-08-18,7
1301,2,44,2024-08-31,9
1302,39,34,2024-08-05,7
1303,4,15,2024-08-17,5
1304,42,47,2024-08-26,1
1305,7,30,2024-08-17,7
1306,16,39,2024-08-04,8
1307,21,35,2024-08-01,10
1308,22,4,2024-08-06,5
1309,44,12,2024-08-10,8
1310,21,21,2024-08-12,1
1311,29,35,2024-08-11,7
1312,43,30,2024-08-20,9
1313,8,4,2024-08-23,10
1314,28,14,2024-08-09,4
1315,7,29,2024-08-16,1
1316,43,43,2024-08-11,5
1317,34,14,2024-08-29,2
1318,46,12,2024-08-14,2
1319,35,8,2024-08-15,10
1320,12,49,2024-08-15,9
1321,27,22,2024-08-05,2
1322,14,17,2024-08-04,7
1323,31,32,2024-08-19,9
1324,21,24,2024-08-26,3
1325,18,24,2024-08-13,5
1326,16,44,2024-08-11,5
1327,47,24,2024-08-17,1
1328,26,31,2024-08-16,5
1329,25,15,2024-08-07,10
1330,32,9,2024-08-26,4
1331,37,25,2024-08-12,3
1332,34,25,2024-08-06,5
1333,38,28,2024-08-28,2
1334,35,38,2024-08-27,5
1335,27,19,2024-08-28,9
1336,14,41,2024-08-02,9
1337,26,28,2024-08-16,1
1338,29,22,2024-08-13,4
1339,7,13,2024-08-18,4
1340,22,40,2024-08-30,9
1341,40,15,2024-08-26,1
1342,1,49,2024-08-27,10
1343,3,19,2024-08-19,10
1344,37,1,2024-08-30,10
1345,39,29,2024-08-07,5
1346,31,40,2024-08-29,4
1347,41,7,2024-08-11,2
1348,46,36,2024-08-28,5
1349,11,42,2024-08-27,4
1350,5,16,2024-08-31,8
1351,34,7,2024-08-05,5
1352,8,6,2024-08-13,2
1353,28,29,2024-08-23,4
1354,26,4,2024-08-26,3
1355,34,15,2024-08-26,3
1356,30,25,2024-08-18,9
1357,14,35,2024-08-12,4
1358,9,47,2024-08-31,7
1359,9,2,2024-08-07,5
1360,20,28,2024-08-14,10
1361,25,3,2024-08-09,6
1362,42,42,2024-08-28,2
1363,4,33,2024-08-08,3
1364,24,38,2024-08-31,6
1365,33,46,2024-08-26,1
1366,21,39,2024-08-19,3
1367,46,13,2024-08-14,9
1368,29,7,2024-08-31,2
1369,45,28,2024-08-02,2
1370,24,30,2024-08-08,4
1371,30,37,2024-08-26,9
1372,42,10,2024-08-29,3
1373,16,26,2024-08-21,7
1374,20,15,2024-08-18,1
1375,1,11,2024-08-02,2
1376,34,4,2024-08-01,6
1377,6,43,2024-08-06,6
1378,8,49,2024-08-13,1
1379,31,29,2024-08-10,6
1380,10,19,2024-08-26,8
1381,31,38,2024-08-21,5
1382,26,16,2024-08-16,7
1383,39,50,2024-08-01,2
1384,45,42,2024-08-13,3
1385,35,27,2024-08-28,8
1386,30,18,2024-08-06,6
1387,21,45,2024-08-04,7
1388,24,41,2024-08-07,3
1389,7,50,2024-08-09,8
1390,49,6,2024-08-06,5
1391,31,8,2024-08-23,9
1392,6,23,2024-08-18,1
1393,14,20,2024-08-29,2
1394,7,41,2024-08-19,10
1395,46,14,2024-08-30,2
1396,11,18,2024-08-25,5
1397,44,44,2024-08-31,3
1398,35,45,2024-08-11,10
1399,22,44,2024-08-24,3
1400,43,13,2024-08-23,3
1401,8,31,2024-08-22,9
1402,20,8,2024-08-15,8
1403,9,4,2024-08-30,6
1404,48,37,2024-08-16,10
1405,38,3,2024-08-29,3
1406,40,5,2024-08-31,2
1407,9,47,2024-08-26,7
1408,45,22,2024-08-16,10
1409,6,24,2024-08-08,3
1410,47,1,2024-08-09,3
1411,14,49,2024-08-02,2
1412,41,40,2024-08-08,6
1413,29,32,2024-08-29,2
1414,3,30,2024-08-27,7
1415,45,6,2024-08-24,9
1416,31,25,2024-08-11,5
1417,4,32,2024-08-15,6
1418,25,27,2024-08-26,7
1419,12,21,2024-08-30,1
1420,40,41,2024-08-12,10
1421,21,12,2024-08-30,5
1422,18,48,2024-08-07,8
1423,43,44,2024-08-08,5
1424,29,32,2024-08-03,4
1425,32,27,2024-08-18,3
1426,31,1,2024-08-28,2
1427,28,49,2024-08-07,4
1428,34,37,2024-08-28,8
1429,30,14,2024-08-14,1
1430,28,34,2024-08-18,2
1431,26,42,2024-08-04,9
1432,9,21,2024-08-23,5
1433,27,22,2024-08-16,8
1434,41,22,2024-08-14,3
1435,38,27,2024-08-14,8
1436,17,23,2024-08-17,4
1437,43,1,2024-08-14,3
1438,13,19,2024-08-21,7
1439,34,31,2024-08-21,3
1440,22,26,2024-08-19,9
1441,5,6,2024-08-18,2
1442,39,4,2024-08-25,1
1443,33,25,2024-08-08,5
1444,15,15,2024-08-04,5
1445,34,31,2024-08-25,8
1446,29,17,2024-08-11,3
1447,18,49,2024-08-03,10
1448,26,14,2024-08-09,7
1449,31,1,2024-08-19,4
1450,23,3,2024-08-12,9
1451,30,34,2024-08-19,9
1452,6,16,2024-08-20,7
1453,47,31,2024-08-21,7
1454,4,11,2024-08-08,8
1455,12,36,2024-08-07,7
1456,18,43,2024-08-13,2
1457,42,17,2024-08-15,3
1458,5,19,2024-08-12,1
1459,20,8,2024-08-17,3
1460,48,21,2024-08-04,5
1461,49,41,2024-08-07,7
1462,38,29,2024-08-22,10
1463,39,25,2024-08-19,3
1464,33,1,2024-08-14,10
1465,48,34,2024-08-19,2
1466,22,40,2024-08-04,3
1467,20,21,2024-08-30,5
1468,39,10,2024-08-31,5
1469,12,15,2024-08-17,6
1470,16,39,2024-08-12,6
1471,43,36,2024-08-02,3
1472,24,48,2024-08-11,2
1473,22,23,2024-08-05,8
1474,29,26,2024-08-21,9
1475,32,32,2024-08-02,3
1476,36,15,2024-08-13,9
1477,38,10,2024-08-16,1
1478,31,25,2024-08-29,4
1479,34,14,2024-08-06,7
1480,22,7,2024-08-21,3
1481,47,40,2024-08-09,7
1482,15,5,2024-08-07,9
1483,24,43,2024-08-30,2
1484,22,46,2024-08-29,4
1485,47,28,2024-08-04,5
1486,27,17,2024-08-28,2
1487,10,41,2024-08-07,10
1488,29,19,2024-08-03,4
1489,6,7,2024-08-24,2
1490,36,32,2024-08-26,2
1491,25,20,2024-08-28,6
1492,26,15,2024-08-14,8
1493,8,15,2024-08-02,10
1494,38,28,2024-08-23,1
1495,18,23,2024-08-16,6
1496,8,15,2024-08-20,4
1497,49,41,2024-08-20,6
1498,7,29,2024-08-03,8
1499,23,20,2024-08-10,7
1500,5,17,2024-08-24,1
1501,20,26,2024-08-17,1
1502,1,23,2024-08-28,3
1503,1,25,2024-08-04,10
1504,30,26,2024-08-26,8
1505,37,32,2024-08-08,9
1506,2,42,2024-08-15,1
1507,1,4,2024-08-21,9
1508,34,35,2024-08-21,5
1509,5,16,2024-08-13,2
1510,43,1,2024-08-05,7
1511,38,15,2024-08-14,3
1512,5,15,2024-08-01,9
1513,4,6,2024-08-06,3
1514,11,5,2024-08-28,4
1515,33,27,2024-08-14,10
1516,26,42,2024-08-12,6
1517,37,42,2024-08-17,8
1518,11,10,2024-08-26,2
1519,32,21,2024-08-31,8
1520,31,28,2024-08-15,9
1521,43,26,2024-08-02,6
1522,3,4,2024-08-14,6
1523,2,7,2024-08-08,7
1524,46,34,2024-08-13,8
1525,15,16,2024-08-17,2
1526,26,5,2024-08-13,8
1527,44,3,2024-08-15,3
1528,40,23,2024-08-25,1
1529,43,27,2024-08-14,6
1530,16,26,2024-08-27,3
1531,28,11,2024-08-07,2
1532,31,25,2024-08-24,8
1533,19,30,2024-08-02,1
1534,31,31,2024-08-29,4
1535,34,6,2024-08-07,10
1536,31,33,2024-08-12,9
1537,10,8,2024-08-30,4
1538,16,9,2024-08-04,9
1539,21,22,2024-08-04,9
1540,26,47,2024-08-19,1
1541,24,22,2024-08-21,8
1542,19,39,2024-08-14,5
1543,24,42,2024-08-14,4
1544,47,49,2024-08-18,4
1545,7,26,2024-08-12,4
1546,14,49,2024-08-04,8
1547,29,18,2024-08-10,6
1548,33,9,2024-08-06,8
1549,31,40,2024-08-20,3
1550,16,10,2024-08-07,10
1551,9,16,2024-08-10,7
1552,12,6,2024-08-24,9
1553,17,49,2024-08-26,6
1554,3,7,2024-08-18,6
1555,34,12,2024-08-03,1
1556,44,46,2024-08-29,7
1557,19,25,2024-08-08,2
1558,36,10,2024-08-17,10
1559,13,50,2024-08-07,1
1560,29,21,2024-08-13,1
1561,29,49,2024-08-16,6
1562,21,50,2024-08-20,6
1563,22,47,2024-08-02,9
1564,12,47,2024-08-16,3
1565,15,31,2024-08-21,7
1566,40,26,2024-08-29,10
1567,42,16,2024-08-02,2
1568,27,45,2024-08-17,4
1569,31,11,2024-08-30,7
1570,13,5,2024-08-29,5
1571,36,44,2024-08-30,4
1572,7,11,2024-08-27,7
1573,41,21,2024-08-06,10
1574,46,24,2024-08-27,2
1575,21,8,2024-08-23,6
1576,22,49,2024-08-21,7
1577,17,36,2024-08-24,3
1578,17,13,2024-08-11,9
1579,43,48,2024-08-23,6
1580,15,1,2024-08-24,5
1581,48,37,2024-08-01,7
1582,18,42,2024-08-25,2
1583,9,45,2024-08-24,1
1584,38,9,2024-08-06,7
1585,48,31,2024-08-19,5
1586,36,24,2024-08-06,7
1587,26,23,2024-08-25,5
1588,49,47,2024-08-21,8
1589,1,38,2024-08-17,6
1590,8,22,2024-08-23,4
1591,41,1,2024-08-03,9
1592,15,32,2024-08-02,2
1593,38,2,2024-08-09,6
1594,26,26,2024-08-23,8
1595,28,3,2024-08-04,9
1596,3,38,2024-08-23,2
1597,48,3,2024-08-20,10
1598,10,8,2024-08-16,9
1599,3,9,2024-08-12,6
1600,30,30,2024-08-29,2
1601,19,49,2024-08-13,8
1602,36,3,2024-08-02,10
1603,21,40,2024-08-11,3
1604,46,21,2024-08-28,6
1605,48,17,2024-08-13,4
1606,7,26,2024-08-07,8
1607,11,31,2024-08-23,4
1608,38,18,2024-08-26,2
1609,18,47,2024-08-16,3
1610,19,25,2024-08-02,5
1611,39,41,2024-08-21,2
1612,41,23,2024-08-02,8
1613,17,33,2024-08-22,1
1614,21,31,2024-08-13,3
1615,14,19,2024-08-17,5
1616,4,7,2024-08-22,8
1617,46,13,2024-08-26,7
1618,35,46,2024-08-26,3
1619,14,30,2024-08-08,2
1620,9,18,2024-08-17,7
1621,13,13,2024-08-14,9
1622,16,50,2024-08-10,5
1623,36,3,2024-08-16,8
1624,7,1,2024-08-28,1
1625,24,21,2024-08-05,1
1626,33,3,2024-08-05,5
1627,46,30,2024-08-21,8
1628,33,21,2024-08-16,7
1629,34,19,2024-08-11,6
1630,48,35,2024-08-11,10
1631,5,3,2024-08-27,8
1632,40,15,2024-08-04,9
1633,44,37,2024-08-24,3
1634,23,10,2024-08-26,2
1635,17,14,2024-08-10,3
1636,26,42,2024-08-25,10
1637,25,42,2024-08-24,9
1638,43,18,2024-08-29,6
1639,2,20,2024-08-17,1
1640,20,25,2024-08-14,2
1641,37,17,2024-08-21,4
1642,6,13,2024-08-25,6
1643,6,29,2024-08-20,4
1644,5,46,2024-08-06,5
1645,33,25,2024-08-03,9
1646,13,10,2024-08-15,6
1647,3,12,2024-08-08,9
1648,9,11,2024-08-01,2
1649,20,28,2024-08-08,8
1650,10,43,2024-08-06,8
1651,41,17,2024-08-08,7
1652,36,9,2024-08-20,10
1653,3,42,2024-08-14,2
1654,41,38,2024-08-15,2
1655,17,44,2024-08-28,9
1656,39,11,2024-08-17,1
1657,14,10,2024-08-21,7
1658,16,16,2024-08-12,9
1659,14,15,2024-08-11,9
1660,9,34,2024-08-20,4
1661,20,3,2024-08-06,5
1662,34,42,2024-08-27,5
1663,34,9,2024-08-16,7
1664,38,1,2024-08-26,7
1665,42,29,2024-08-25,3
1666,24,14,2024-08-25,3
1667,21,22,2024-08-21,6
1668,20,14,2024-08-16,5
1669,26,3,2024-08-29,2
1670,23,40,2024-08-15,10
1671,21,43,2024-08-22,9
1672,48,27,2024-08-19,7
1673,13,22,2024-08-20,9
1674,40,13,2024-08-05,3
1675,36,48,2024-08-22,5
1676,42,31,2024-08-14,3
1677,11,36,2024-08-22,1
1678,24,37,2024-08-09,10
1679,38,29,2024-08-29,5
1680,31,12,2024-08-28,9
1681,12,16,2024-08-05,9
1682,11,4,2024-08-09,5
1683,49,38,2024-08-11,4
1684,40,33,2024-08-17,8
1685,1,28,2024-08-27,8
1686,37,24,2024-08-13,1
1687,1,4,2024-08-19,9
1688,16,31,2024-08-05,1
1689,20,45,2024-08-26,1
1690,37,24,2024-08-31,5
1691,1,32,2024-08-13,4
1692,19,7,2024-08-03,9
1693,46,24,2024-08-17,2
1694,48,47,2024-08-21,9
1695,18,29,2024-08-01,8
1696,6,1,2024-08-20,2
1697,23,22,2024-08-10,9
1698,36,32,2024-08-24,3
1699,31,42,2024-08-11,1
1700,16,18,2024-08-18,7
1701,22,9,2024-08-20,7
1702,28,4,2024-08-12,2
1703,33,31,2024-08-24,2
1704,1,6,2024-08-18,2
1705,2,43,2024-08-28,6
1706,39,11,2024-08-09,8
1707,16,10,2024-08-25,3
1708,18,49,2024-08-14,3
1709,43,33,2024-08-01,3
1710,18,37,2024-08-19,9
1711,41,15,2024-08-06,10
1712,11,2,2024-08-07,5
1713,45,29,2024-08-23,7
1714,10,40,2024-08-14,3
1715,5,23,2024-08-22,1
1716,36,10,2024-08-10,10
1717,44,17,2024-08-28,3
1718,11,2,2024-08-18,5
1719,21,4,2024-08-22,8
1720,7,42,2024-08-29,8
1721,27,42,2024-08-15,7
1722,45,39,2024-08-21,4
1723,15,4,2024-08-16,3
1724,19,8,2024-08-16,2
1725,11,25,2024-08-19,10
1726,34,28,2024-08-14,5
1727,25,13,2024-08-31,9
1728,37,31,2024-08-13,2
1729,33,39,2024-08-31,5
1730,23,26,2024-08-09,2
1731,24,43,2024-08-31,2
1732,38,13,2024-08-11,7
1733,42,29,2024-08-26,1
1734,19,49,2024-08-04,8
1735,39,4,2024-08-16,2
1736,2,12,2024-08-01,3
1737,45,13,2024-08-06,6
1738,48,3,2024-08-17,8
1739,35,40,2024-08-10,5
1740,38,7,2024-08-23,3
1741,28,14,2024-08-12,6
1742,7,1,2024-08-25,9
1743,29,48,2024-08-07,7
1744,36,41,2024-08-10,3
1745,9,42,2024-08-12,1
1746,29,37,2024-08-12,3
1747,31,40,2024-08-29,5
1748,15,42,2024-08-19,5
1749,24,31,2024-08-28,7
1750,3,38,2024-08-12,10
1751,23,45,2024-08-08,3
1752,39,8,2024-08-27,1
1753,14,24,2024-08-08,7
1754,26,23,2024-08-29,6
1755,22,42,2024-08-18,10
1756,14,45,2024-08-12,10
1757,12,9,2024-08-16,9
1758,45,40,2024-08-11,7
1759,32,2,2024-08-26,10
1760,15,26,2024-08-17,3
1761,32,49,2024-08-03,6
1762,20,36,2024-08-08,7
1763,26,11,2024-08-27,6
1764,17,41,2024-08-10,2
1765,26,17,2024-08-12,7
1766,42,19,2024-08-01,5
1767,29,20,2024-08-09,10
1768,6,34,2024-08-27,1
1769,15,10,2024-08-14,7
1770,41,7,2024-08-12,9
1771,13,48,2024-08-02,8
1772,31,38,2024-08-20,10
1773,46,29,2024-08-19,1
1774,21,24,2024-08-26,10
1775,36,41,2024-08-09,3
1776,29,48,2024-08-19,4
1777,3,47,2024-08-26,3
1778,45,20,2024-08-15,1
1779,2,40,2024-08-27,2
1780,22,15,2024-08-27,10
1781,48,11,2024-08-31,9
1782,3,28,2024-08-03,4
1783,9,12,2024-08-18,10
1784,35,3,2024-08-11,2
1785,5,41,2024-08-21,2
1786,49,19,2024-08-22,2
1787,21,47,2024-08-21,4
1788,26,1,2024-08-01,10
1789,23,39,2024-08-30,8
1790,42,14,2024-08-24,8
1791,45,5,2024-08-05,2
1792,44,24,2024-08-11,2
1793,4,49,2024-08-28,1
1794,25,19,2024-08-29,2
1795,5,40,2024-08-29,6
1796,25,48,2024-08-21,2
1797,8,22,2024-08-19,7
1798,49,17,2024-08-02,2
1799,38,40,2024-08-22,1
1800,49,6,2024-08-15,2
1801,12,7,2024-08-04,3
1802,12,20,2024-08-23,2
1803,1,19,2024-08-23,9
1804,49,48,2024-08-20,6
1805,30,8,2024-08-15,10
1806,15,39,2024-08-27,3
1807,44,34,2024-08-03,10
